payment_id,order_id,amount,payment_method,payment_status,payment_date
803590,603999,1061.67,bank_transfer,paid,2026-01-14
803591,604000,2010.77,cash,paid,2026-01-05
803592,604001,0,paypal,failed,2026-02-15
803593,604002,270.96,CARD,paid,2026-04-12
803594,604003,1674.41,paypal,paid,2026-06-01
803595,604004,1210.52, Bank Transfer ,paid,2026-04-24
803596,604006,774.38, Bank Transfer ,paid,2026-08-12
803597,604007,1173.08,CARD,paid,2026-06-05
803598,604008,2279.93,card,paid,2026-01-31
803599,604009,2419.16,cash,paid,2026-05-25
803600,604010,1302.96, Bank Transfer ,paid,2026-01-04
803601,604011,2023.4, Bank Transfer ,paid,2026-02-13
803602,604012,413.64,card,paid,2026-06-14
803603,604013,2265.15,cash,paid,2026-06-16
803604,604014,-1369.45,paypal,refunded,2026-03-11
803605,604015,1697.4,CARD,paid,2026-08-09
803606,604016,675.37,cash,paid,2026-06-05
803607,604017,2527.72,cash,paid,2026-03-01
803608,604019,960.41,cash,paid,2026-08-02
803609,604020,2689.4,card,paid,2026-04-18
803610,604021,1871.85,cash,paid,2026-07-08
803611,604022,3838.83,cash,paid,2026-01-30
803612,604023,2424.59,cash,paid,2026-04-07
803613,604024,720.32,paypal,paid,2026-02-02
803614,604025,1767.24, Bank Transfer ,paid,2026-03-02
803615,604026,827.1,cash,paid,2026-05-08
803616,604027,1998.3,CARD,paid,2026-01-30
803617,604028,1982.85,paypal,paid,2026-06-30
803618,604029,256.34,card,paid,2026-03-21
803619,604030,2984.34,CARD,paid,2026-01-31
803620,604031,2198.93,paypal,paid,2026-02-07
803621,604032,864.69,paypal,paid,2026-02-04
803622,604033,705.82, Bank Transfer ,paid,2026-07-06
803623,604034,2295.95,card,paid,2026-06-28
803624,604035,0,cash,failed,2026-01-03
803625,604037,633.18, Bank Transfer ,paid,2026-01-06
803626,604038,1212.52,card,paid,2026-05-30
803627,604039,103.21,bank_transfer,paid,2026-07-25
803628,604040,1947.9,cash,paid,2026-06-07
803629,604041,1627.51, Bank Transfer ,paid,2026-05-28
803630,604042,3142.32,bank_transfer,paid,2026-01-16
803631,604043,0,paypal,failed,2026-04-23
803632,604044,365.96,card,paid,2026-03-27
803633,604045,1276.56,cash,paid,2026-06-13
803634,604046,2223.07, Bank Transfer ,paid,2026-06-02
803635,604047,1258.56,card,paid,2026-04-10
803636,604048,2493.96,paypal,paid,2026-05-19
803637,604049,146.82,CARD,paid,2026-08-13
803638,604050,659.88, Bank Transfer ,paid,2026-04-04
803639,604051,542.86,bank_transfer,paid,2026-03-11
803640,604052,10.48, Bank Transfer ,paid,2026-06-19
803641,604053,1700.85,CARD,paid,2026-07-07
803642,604054,967.41,card,paid,2026-03-23
803643,604055,566.79, Bank Transfer ,paid,2026-07-23
803644,604056,1623.94,card,paid,2026-06-21
803645,604057,885.52,paypal,paid,2026-06-29
803646,604058,909.84,paypal,paid,2026-04-30
803647,604059,2950.15,paypal,paid,2026-03-01
803648,604060,37.7,bank_transfer,paid,2026-07-21
803649,604061,2280.73,CARD,paid,2026-08-03
803650,604062,661.2,paypal,paid,2026-03-02
803651,604063,2547.31,card,paid,2026-02-27
803652,604064,2931.31,bank_transfer,paid,2026-05-10
803653,604065,3741.77,paypal,paid,2026-04-06
803654,604069,1012.28,bank_transfer,paid,2026-05-08
803655,604070,499.15,CARD,paid,2026-07-28
803656,604071,1888.94,cash,paid,2026-04-12
803657,604072,2804.49,card,paid,2026-04-29
803658,604074,1884.19, Bank Transfer ,paid,2026-05-28
803659,604075,235.26,cash,paid,2026-01-11
803660,604076,1466.9,paypal,paid,2026-05-22
803661,604077,980.98,CARD,paid,2026-03-30
803662,604078,568.38,card,paid,2026-01-13
803663,604079,212.24,paypal,paid,2026-02-11
803664,604080,503.73,card,paid,2026-02-10
803665,604081,1719.13,cash,paid,2026-03-13
803666,604082,867.57,card,paid,2026-05-18
803667,604083,936.52,cash,paid,2026-05-09
803668,604085,135.99, Bank Transfer ,paid,2026-06-06
803669,604086,1292.77,CARD,paid,2026-04-11
803670,604087,1737.17,card,paid,2026-05-19
803671,604089,287.21,cash,paid,2026-03-29
803672,604090,-1236.9,paypal,refunded,2026-01-04
803673,604092,652.62,CARD,paid,2026-01-17
803674,604093,1345.41,bank_transfer,paid,2026-07-18
803675,604095,231.93, Bank Transfer ,paid,2026-07-02
803676,604096,1296.36,bank_transfer,paid,2026-03-28
803677,604097,1651.16,card,paid,2026-04-26
803678,604098,2238.28,CARD,paid,2026-05-09
803679,604099,3258.48,cash,paid,2026-01-29
803680,604100,1491.16,paypal,paid,2026-01-10
803681,604101,1188.91, Bank Transfer ,paid,2026-05-05
803682,604102,1669.95,bank_transfer,paid,2026-02-28
803683,604103,1507.87,card,paid,2026-01-16
803684,604104,1072.86,cash,paid,2026-04-26
803685,604105,551.91,bank_transfer,paid,2026-01-15
803686,604106,2646.2,card,paid,2026-02-25
803687,604107,-1727.38, Bank Transfer ,refunded,2026-04-29
803688,604108,457.66,paypal,paid,2026-02-03
803689,604109,0,CARD,failed,2026-03-23
803690,604110,1618.84, Bank Transfer ,paid,2026-06-16
803691,604111,2295.13,bank_transfer,paid,2026-06-22
803692,604112,327.01, Bank Transfer ,paid,2026-02-21
803693,604113,1177.58,card,paid,2026-03-04
803694,604114,2099.94,card,paid,2026-06-05
803695,604115,1203.44, Bank Transfer ,paid,2026-06-07
803696,604116,1613.32, Bank Transfer ,paid,2026-01-08
803697,604117,889.61,cash,paid,2026-01-27
803698,604118,455.9,cash,paid,2026-04-03
803699,604119,390.15, Bank Transfer ,paid,2026-07-07
803700,604120,139.97, Bank Transfer ,paid,2026-04-07
803701,604121,2089.09,card,paid,2026-07-28
803702,604122,668.38, Bank Transfer ,paid,2026-07-27
803703,604123,1757.95,cash,paid,2026-06-10
803704,604124,1727.75,cash,paid,2026-04-06
803705,604125,1029.44, Bank Transfer ,paid,2026-04-04
803706,604126,1535.3,paypal,paid,2026-02-08
803707,604127,2579.13,paypal,paid,2026-06-17
803708,604128,2297.09,cash,paid,2026-02-18
803709,604130,0,paypal,failed,2026-05-09
803710,604131,1383.53,cash,paid,2026-08-11
803711,604132,678.72, Bank Transfer ,paid,2026-02-27
803712,604136,1864.03,CARD,paid,2026-01-23
803713,604137,374.68,bank_transfer,paid,2026-03-04
803714,604138,1554.3,bank_transfer,paid,2026-08-09
803715,604139,2491.63,cash,paid,2026-03-07
803716,604141,2022.66,card,paid,2026-07-01
803717,604142,325.43,card,paid,2026-07-17
803718,604143,2166.76,card,paid,2026-01-12
803719,604144,268.01,bank_transfer,paid,2026-08-01
803720,604145,10.17,CARD,paid,2026-03-16
803721,604146,2391.52, Bank Transfer ,paid,2026-01-10
803722,604147,3272.34,cash,paid,2026-02-09
803723,604148,288.85,bank_transfer,paid,2026-08-06
803724,604149,1893.14, Bank Transfer ,paid,2026-02-27
803725,604150,12.72,card,paid,2026-03-10
803726,604151,893.5,bank_transfer,paid,2026-03-24
803727,604152,550.39,CARD,paid,2026-08-07
803728,604153,459.78,cash,paid,2026-07-11
803729,604154,323.88,CARD,paid,2026-01-03
803730,604155,1321.14,CARD,paid,2026-03-15
803731,604156,1017.0,card,paid,2026-03-29
803732,604157,1176.36,bank_transfer,paid,2026-02-03
803733,604158,558.88,paypal,paid,2026-06-15
803734,604159,2822.62,cash,paid,2026-04-15
803735,604160,125.56,paypal,paid,2026-02-08
803736,604161,1978.16,cash,paid,2026-05-26
803737,604162,1407.5, Bank Transfer ,paid,2026-03-02
803738,604164,1382.56,bank_transfer,paid,2026-07-31
803739,604165,-2018.85, Bank Transfer ,refunded,2026-03-31
803740,604167,795.0,CARD,paid,2026-03-14
803741,604168,383.6, Bank Transfer ,paid,2026-03-02
803742,604169,124.68,card,paid,2026-06-11
803743,604171,2097.52, Bank Transfer ,paid,2026-04-11
803744,604172,1828.44,bank_transfer,paid,2026-03-10
803745,604174,2604.61,paypal,paid,2026-08-09
803746,604175,2985.76, Bank Transfer ,paid,2026-03-03
803747,604177,1727.48, Bank Transfer ,paid,2026-01-17
803748,604178,1318.23,bank_transfer,paid,2026-04-12
803749,604179,254.76, Bank Transfer ,paid,2026-08-10
803750,604180,753.72,bank_transfer,paid,2026-05-05
803751,604181,1539.59,paypal,paid,2026-04-11
803752,604182,-666.32,CARD,refunded,2026-07-26
803753,604183,3295.84, Bank Transfer ,paid,2026-03-08
803754,604184,1257.04,paypal,paid,2026-01-26
803755,604185,2546.66, Bank Transfer ,paid,2026-04-27
803756,604186,161.42,paypal,paid,2026-08-01
803757,604187,253.14, Bank Transfer ,paid,2026-06-08
803758,604188,0, Bank Transfer ,failed,2026-08-12
803759,604189,495.54,card,paid,2026-03-12
803760,604191,1518.02,card,paid,2026-08-06
803761,604192,1670.55,paypal,paid,2026-02-06
803762,604193,2907.6, Bank Transfer ,paid,2026-04-01
803763,604194,2218.48,paypal,paid,2026-07-22
803764,604195,-1731.62,CARD,refunded,2026-06-09
803765,604196,764.28,card,paid,2026-01-17
803766,604197,100.53,cash,paid,2026-03-29
803767,604198,862.59, Bank Transfer ,paid,2026-06-09
803768,604199,965.65,paypal,paid,2026-02-20
803769,604201,1595.32,bank_transfer,paid,2026-07-08
803770,604202,4637.15,paypal,paid,2026-07-06
803771,604203,704.53,card,paid,2026-04-07
803772,604204,1584.88,CARD,paid,2026-08-08
803773,604205,1398.0,cash,paid,2026-06-03
803774,604206,537.82,card,paid,2026-01-31
803775,604207,1023.9,card,paid,2026-05-15
803776,604208,196.56,bank_transfer,paid,2026-04-13
803777,604209,208.78,cash,paid,2026-04-20
803778,604210,2084.62,paypal,paid,2026-06-25
803779,604211,1294.64, Bank Transfer ,paid,2026-08-14
803780,604212,2285.61, Bank Transfer ,paid,2026-07-03
803781,604213,269.24,bank_transfer,paid,2026-06-19
803782,604215,737.12,cash,paid,2026-04-11
803783,604216,3429.86,paypal,paid,2026-07-04
803784,604217,1384.68, Bank Transfer ,paid,2026-02-22
803785,604218,2044.48,bank_transfer,paid,2026-03-12
803786,604219,302.27,CARD,paid,2026-04-29
803787,604220,1844.16,paypal,paid,2026-02-05
803788,604223,1272.64, Bank Transfer ,paid,2026-06-23
803789,604224,0,card,failed,2026-07-08
803790,604225,1896.96,bank_transfer,paid,2026-07-11
803791,604226,1366.4,paypal,paid,2026-06-12
803792,604227,1501.85,cash,paid,2026-01-20
803793,604228,1001.46,CARD,paid,2026-08-07
803794,604229,644.88,paypal,paid,2026-03-08
803795,604230,306.76,cash,paid,2026-03-09
803796,604231,211.27,cash,paid,2026-02-18
803797,604232,1014.24,bank_transfer,paid,2026-02-19
803798,604233,2997.86,paypal,paid,2026-03-10
803799,604234,702.86, Bank Transfer ,paid,2026-05-21
803800,604235,767.87,card,paid,2026-04-05
803801,604236,2841.66,paypal,paid,2026-08-11
803802,604238,1031.09,CARD,paid,2026-01-07
803803,604239,1010.94,cash,paid,2026-06-02
803804,604240,596.43,card,paid,2026-03-18
803805,604241,904.74, Bank Transfer ,paid,2026-08-14
803806,604242,180.04,card,paid,2026-07-24
803807,604243,3073.32,paypal,paid,2026-07-19
803808,604244,1197.61,paypal,paid,2026-03-11
803809,604245,360.72, Bank Transfer ,paid,2026-07-01
803810,604246,1224.44,card,paid,2026-02-23
803811,604247,259.08, Bank Transfer ,paid,2026-04-07
803812,604248,1360.74,card,paid,2026-07-14
803813,604249,3264.15,bank_transfer,paid,2026-05-26
803814,604250,1731.01,paypal,paid,2026-01-31
803815,604251,3088.47,bank_transfer,paid,2026-06-21
803816,604252,2204.36,paypal,paid,2026-06-15
803817,604253,958.47,paypal,paid,2026-01-07
803818,604254,1114.43,paypal,paid,2026-07-07
803819,604255,2574.43,card,paid,2026-01-15
803820,604256,2044.48, Bank Transfer ,paid,2026-07-29
803821,604257,614.64,bank_transfer,paid,2026-02-09
803822,604258,596.08,CARD,paid,2026-04-20
803823,604259,2125.56,bank_transfer,paid,2026-02-14
803824,604260,943.32,bank_transfer,paid,2026-05-18
803825,604261,1041.96,CARD,paid,2026-03-02
803826,604262,750.04, Bank Transfer ,paid,2026-04-01
803827,604263,643.16,paypal,paid,2026-02-26
803828,604264,615.1,cash,paid,2026-07-09
803829,604265,0,bank_transfer,failed,2026-03-02
803830,604266,2180.26,card,paid,2026-01-30
803831,604267,1043.11, Bank Transfer ,paid,2026-01-13
803832,604268,149.56,bank_transfer,paid,2026-01-15
803833,604269,354.24,paypal,paid,2026-03-14
803834,604270,0,CARD,failed,2026-05-18
803835,604271,14.62,CARD,paid,2026-05-25
803836,604272,1231.0,paypal,paid,2026-06-03
803837,604273,407.34, Bank Transfer ,paid,2026-06-19
803838,604274,559.43,cash,paid,2026-06-13
803839,604275,3193.55,CARD,paid,2026-05-12
803840,604276,2501.24,card,paid,2026-04-27
803841,604277,1530.87,card,paid,2026-06-09
803842,604278,2220.26,cash,paid,2026-04-17
803843,604279,2308.4,CARD,paid,2026-05-28
803844,604280,934.26,card,paid,2026-03-27
803845,604281,418.9,paypal,paid,2026-06-05
803846,604282,0,CARD,failed,2026-07-04
803847,604283,-152.83,paypal,refunded,2026-03-17
803848,604284,1779.01, Bank Transfer ,paid,2026-07-21
803849,604285,1558.66,bank_transfer,paid,2026-07-09
803850,604286,2020.44,cash,paid,2026-03-06
803851,604287,3518.34,paypal,paid,2026-08-03
803852,604288,361.47,CARD,paid,2026-04-14
803853,604289,428.1,bank_transfer,paid,2026-04-05
803854,604291,2855.91,paypal,paid,2026-07-07
803855,604292,402.24, Bank Transfer ,paid,2026-03-12
803856,604293,1129.99,cash,paid,2026-02-28
803857,604294,699.45,bank_transfer,paid,2026-06-07
803858,604295,0, Bank Transfer ,failed,2026-07-01
803859,604297,1461.98,card,paid,2026-01-17
803860,604298,2301.69,CARD,paid,2026-02-11
803861,604300,3586.5,bank_transfer,paid,2026-03-31
803862,604301,1341.79,cash,paid,2026-07-14
803863,604302,1598.1,card,paid,2026-08-06
803864,604303,496.2,bank_transfer,paid,2026-05-28
803865,604304,1240.81,cash,paid,2026-03-16
803866,604306,1088.28,card,paid,2026-04-19
803867,604308,1344.4,CARD,paid,2026-05-17
803868,604309,1523.32,card,paid,2026-07-29
803869,604310,1134.16,card,paid,2026-06-09
803870,604311,1361.93,CARD,paid,2026-01-17
803871,604312,1065.2,card,paid,2026-01-04
803872,604313,2045.2,bank_transfer,paid,2026-01-30
803873,604314,1779.11, Bank Transfer ,paid,2026-01-19
803874,604315,440.16,bank_transfer,paid,2026-03-10
803875,604316,931.49, Bank Transfer ,paid,2026-07-07
803876,604317,1199.74,card,paid,2026-02-22
803877,604318,424.05,CARD,paid,2026-07-08
803878,604319,279.4,cash,paid,2026-03-17
803879,604320,1274.4,cash,paid,2026-03-07
803880,604321,1669.19,bank_transfer,paid,2026-05-04
803881,604322,2190.56,bank_transfer,paid,2026-02-17
803882,604323,1658.84,CARD,paid,2026-02-25
803883,604324,2736.03, Bank Transfer ,paid,2026-05-26
803884,604325,135.02, Bank Transfer ,paid,2026-06-05
803885,604326,2302.02, Bank Transfer ,paid,2026-02-22
803886,604327,2074.91,card,paid,2026-06-10
803887,604328,1581.19,card,paid,2026-07-26
803888,604329,256.33,paypal,paid,2026-05-16
803889,604330,1994.66,CARD,paid,2026-03-06
803890,604331,-2257.12,paypal,refunded,2026-01-20
803891,604332,1134.38,card,paid,2026-03-11
803892,604334,1181.73,bank_transfer,paid,2026-06-24
803893,604336,1204.08,cash,paid,2026-01-13
803894,604338,677.24,cash,paid,2026-06-13
803895,604339,389.15,paypal,paid,2026-03-08
803896,604340,2641.42,bank_transfer,paid,2026-05-22
803897,604341,525.2, Bank Transfer ,paid,2026-06-29
803898,604342,4104.47,CARD,paid,2026-05-19
803899,604343,2732.05,card,paid,2026-05-30
803900,604344,3986.51,cash,paid,2026-01-16
803901,604345,802.03,bank_transfer,paid,2026-05-27
803902,604346,430.95,CARD,paid,2026-04-19
803903,604347,2523.01,card,paid,2026-01-25
803904,604348,573.24,bank_transfer,paid,2026-03-25
803905,604349,2011.42, Bank Transfer ,paid,2026-08-14
803906,604350,1164.45, Bank Transfer ,paid,2026-01-30
803907,604351,1805.65,card,paid,2026-03-28
803908,604352,1007.3, Bank Transfer ,paid,2026-01-12
803909,604353,0,CARD,paid,2026-06-15
803910,604354,755.82,cash,paid,2026-04-13
803911,604355,1000.56,paypal,paid,2026-07-22
803912,604357,1585.64,paypal,paid,2026-06-08
803913,604358,1170.5,cash,paid,2026-03-20
803914,604359,2296.86,card,paid,2026-02-12
803915,604360,1273.84,card,paid,2026-06-18
803916,604361,2615.07, Bank Transfer ,paid,2026-05-02
803917,604362,1580.73,card,paid,2026-05-03
803918,604364,145.29,bank_transfer,paid,2026-08-14
803919,604365,311.2,paypal,paid,2026-06-19
803920,604366,1633.76,bank_transfer,paid,2026-04-26
803921,604367,1207.41,paypal,paid,2026-05-08
803922,604368,1821.42,paypal,paid,2026-02-05
803923,604369,733.18,paypal,paid,2026-05-15
803924,604370,301.34,card,paid,2026-04-03
803925,604371,1383.53,CARD,paid,2026-05-03
803926,604372,2063.81,bank_transfer,paid,2026-08-07
803927,604373,1691.03, Bank Transfer ,paid,2026-05-22
803928,604374,1522.17,paypal,paid,2026-06-28
803929,604375,804.18,bank_transfer,paid,2026-01-27
803930,604376,871.59,cash,paid,2026-04-07
803931,604377,2971.25,paypal,paid,2026-06-29
803932,604378,108.48, Bank Transfer ,paid,2026-06-06
803933,604379,2178.82,card,paid,2026-04-21
803934,604381,424.44,cash,paid,2026-04-12
803935,604382,399.08,paypal,paid,2026-06-29
803936,604383,2405.19,CARD,paid,2026-05-24
803937,604384,355.29,bank_transfer,paid,2026-02-18
803938,604385,2734.51,card,paid,2026-01-07
803939,604386,755.07,paypal,paid,2026-02-15
803940,604387,1805.41,cash,paid,2026-06-25
803941,604388,1385.3,bank_transfer,paid,2026-05-28
803942,604389,1636.04,paypal,paid,2026-07-26
803943,604390,164.58, Bank Transfer ,paid,2026-04-27
803944,604392,3076.96,cash,paid,2026-08-11
803945,604393,241.6, Bank Transfer ,paid,2026-05-01
803946,604394,1386.92,cash,paid,2026-04-15
803947,604395,1212.96,bank_transfer,paid,2026-06-17
803948,604396,251.85,paypal,paid,2026-06-25
803949,604397,462.96, Bank Transfer ,paid,2026-08-04
803950,604398,1677.49,CARD,paid,2026-07-04
803951,604399,342.79,card,paid,2026-05-10
803952,604400,1424.61,card,paid,2026-05-02
803953,604401,2511.37,paypal,paid,2026-03-17
803954,604402,1413.38,card,paid,2026-01-05
803955,604404,2013.1, Bank Transfer ,paid,2026-04-13
803956,604405,212.27,CARD,paid,2026-08-12
803957,604406,1403.23,card,paid,2026-02-21
803958,604407,785.72,cash,paid,2026-07-19
803959,604408,1066.21,card,paid,2026-01-06
803960,604409,2228.81,paypal,paid,2026-03-07
803961,604411,2095.95,card,paid,2026-02-22
803962,604412,605.41,bank_transfer,paid,2026-03-31
803963,604413,3922.91,CARD,paid,2026-01-31
803964,604414,182.92, Bank Transfer ,paid,2026-05-11
803965,604415,1143.66,bank_transfer,paid,2026-02-21
803966,604416,0,paypal,failed,2026-05-13
803967,604417,1464.37,CARD,paid,2026-07-19
803968,604418,483.88,paypal,paid,2026-04-11
803969,604419,1058.33,card,paid,2026-04-15
803970,604420,275.21,card,paid,2026-08-14
803971,604421,1093.54,paypal,paid,2026-07-03
803972,604422,-935.78,cash,refunded,2026-06-30
803973,604423,1891.89,bank_transfer,paid,2026-03-18
803974,604424,1869.07,CARD,paid,2026-03-23
803975,604425,1031.05, Bank Transfer ,paid,2026-04-06
803976,604426,2250.32,bank_transfer,paid,2026-04-30
803977,604427,261.56,CARD,paid,2026-02-10
803978,604428,2657.72,paypal,paid,2026-03-28
803979,604429,848.59,bank_transfer,paid,2026-01-15
803980,604430,174.8,bank_transfer,paid,2026-08-06
803981,604431,299.16,CARD,paid,2026-07-10
803982,604432,3119.03,cash,paid,2026-03-15
803983,604433,1369.4,card,paid,2026-01-28
803984,604434,1311.18,card,paid,2026-07-06
803985,604435,22.96,CARD,paid,2026-05-25
803986,604436,105.2, Bank Transfer ,paid,2026-03-13
803987,604437,1090.43,bank_transfer,paid,2026-07-22
803988,604438,1495.36,bank_transfer,paid,2026-07-05
803989,604439,3172.39,CARD,paid,2026-06-24
803990,604440,645.13,bank_transfer,paid,2026-07-28
803991,604441,683.79,cash,paid,2026-04-07
